id,track_id,radar,storm_id,valid,valid_unix,lat,lon,range_nm,max_dbz,vil,echo_top,mesh,posh,poh,cell_dir,cell_speed,loaded_at
8888706,OAX:M8,OAX,M8,2026-06-11T16:15:00Z,1781194500.0,42.15415152750645,-92.94870544000176,300.0,46.0,16.0,34.3,,0.0,0.0,239.0,,2026-07-10T02:43:50Z
8888707,PBZ:B0,PBZ,B0,2026-06-11T16:15:00Z,1781194500.0,41.808013536749755,-79.92196993756971,144.0,50.0,10.0,15.1,,0.0,0.0,245.0,,2026-07-10T02:43:50Z
8888711,PBZ:I0,PBZ,I0,2026-06-11T16:15:00Z,1781194500.0,41.557076911877004,-81.6146289264081,164.0,48.0,9.0,14.0,,0.0,0.0,266.0,,2026-07-10T02:43:50Z
8888712,PBZ:J0,PBZ,J0,2026-06-11T16:15:00Z,1781194500.0,40.553199734283204,-81.8159776947274,135.0,48.0,7.0,10.8,,0.0,0.0,248.0,,2026-07-10T02:43:50Z
8888713,PBZ:L0,PBZ,L0,2026-06-11T16:15:00Z,1781194500.0,41.35777064336271,-79.664411468772,103.0,55.0,21.0,16.7,,0.0,0.0,249.0,,2026-07-10T02:43:50Z
8888714,PBZ:M0,PBZ,M0,2026-06-11T16:15:00Z,1781194500.0,42.15394824392658,-80.71067764415953,185.0,53.0,17.0,16.7,,0.0,0.0,233.0,,2026-07-10T02:43:50Z
8888715,PBZ:N0,PBZ,N0,2026-06-11T16:15:00Z,1781194500.0,41.624895119971285,-79.63703521657905,131.0,58.0,19.0,17.4,,0.0,10.0,231.0,,2026-07-10T02:43:50Z
8888716,PBZ:O0,PBZ,O0,2026-06-11T16:15:00Z,1781194500.0,41.933575421031875,-80.96305407339482,168.0,47.0,8.0,14.4,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
8888719,SJU:N2,SJU,N2,2026-06-11T16:15:00Z,1781194500.0,18.145691354375987,-66.40941574339101,44.0,42.0,2.0,11.0,,0.0,0.0,135.0,,2026-07-10T02:43:50Z
8888721,SJU:R2,SJU,R2,2026-06-11T16:15:00Z,1781194500.0,18.344511615056703,-65.88627449435315,33.0,52.0,6.0,8.2,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
,merged_1781194500_002,MERGED,merged_1781194500_002,2026-06-11T16:15:00Z,1781194500.0,40.36954901458247,-91.8503968903022,272.0,61.0,68.0,42.7,,40.0,100.0,260.0,,2026-07-10T02:43:50Z
,merged_1781194500_003,MERGED,merged_1781194500_003,2026-06-11T16:15:00Z,1781194500.0,40.78944604012417,-91.46307297788533,340.0,60.0,71.0,56.0,,30.0,100.0,257.0,,2026-07-10T02:43:50Z
,merged_1781194500_004,MERGED,merged_1781194500_004,2026-06-11T16:15:00Z,1781194500.0,39.73388881473556,-91.94652348245319,224.0,41.0,3.0,21.5,,0.0,0.0,245.0,,2026-07-10T02:43:50Z
,merged_1781194500_005,MERGED,merged_1781194500_005,2026-06-11T16:15:00Z,1781194500.0,40.25886757347746,-92.53845463312734,270.0,54.0,36.0,35.3,,0.0,80.0,251.0,,2026-07-10T02:43:50Z
,merged_1781194500_006,MERGED,merged_1781194500_006,2026-06-11T16:15:00Z,1781194500.0,41.299318156928344,-92.20269058522568,355.0,58.0,74.0,52.8,,0.0,0.0,248.0,,2026-07-10T02:43:50Z
,merged_1781194500_011,MERGED,merged_1781194500_011,2026-06-11T16:15:00Z,1781194500.0,40.03429208148355,-82.28423834826573,183.0,53.0,20.0,20.4,,0.0,30.0,263.0,,2026-07-10T02:43:50Z
,merged_1781194500_013,MERGED,merged_1781194500_013,2026-06-11T16:15:00Z,1781194500.0,42.34547220225373,-89.44843640640613,359.0,60.0,51.0,44.7,,30.0,100.0,292.0,,2026-07-10T02:43:50Z
,merged_1781194500_014,MERGED,merged_1781194500_014,2026-06-11T16:15:00Z,1781194500.0,41.39695686308286,-89.98229515946676,305.0,54.0,23.0,34.6,,0.0,30.0,257.0,,2026-07-10T02:43:50Z
,merged_1781194500_015,MERGED,merged_1781194500_015,2026-06-11T16:15:00Z,1781194500.0,41.117254211061365,-90.20938962567621,387.0,56.0,45.0,50.0,,0.0,90.0,266.0,,2026-07-10T02:43:50Z
,merged_1781194500_017,MERGED,merged_1781194500_017,2026-06-11T16:15:00Z,1781194500.0,41.48692192211379,-89.61062032859593,338.0,55.0,33.0,41.0,,0.0,90.0,238.0,,2026-07-10T02:43:50Z
,merged_1781194500_018,MERGED,merged_1781194500_018,2026-06-11T16:15:00Z,1781194500.0,41.01151117982695,-90.88175277931798,288.0,59.0,46.0,31.9,,0.0,70.0,258.0,,2026-07-10T02:43:50Z
,merged_1781194500_019,MERGED,merged_1781194500_019,2026-06-11T16:15:00Z,1781194500.0,41.14197672569258,-89.37392041946062,218.0,46.0,6.0,21.2,,0.0,0.0,250.0,,2026-07-10T02:43:50Z
,merged_1781194500_021,MERGED,merged_1781194500_021,2026-06-11T16:15:00Z,1781194500.0,41.07401879046597,-91.24111717075829,268.0,47.0,10.0,28.1,,0.0,0.0,252.0,,2026-07-10T02:43:50Z
,merged_1781194500_022,MERGED,merged_1781194500_022,2026-06-11T16:15:00Z,1781194500.0,42.20558677527517,-89.85207603534977,142.0,53.0,9.0,15.5,,0.0,0.0,271.0,,2026-07-10T02:43:50Z
,merged_1781194500_025,MERGED,merged_1781194500_025,2026-06-11T16:15:00Z,1781194500.0,42.34882065366923,-92.16610501502011,312.0,50.0,27.0,36.3,,0.0,0.0,265.0,,2026-07-10T02:43:50Z
,merged_1781194500_032,MERGED,merged_1781194500_032,2026-06-11T16:15:00Z,1781194500.0,43.241913922094604,-91.32283113087085,231.0,44.0,8.0,23.0,,0.0,0.0,241.0,,2026-07-10T02:43:50Z
,merged_1781194500_033,MERGED,merged_1781194500_033,2026-06-11T16:15:00Z,1781194500.0,27.394260250153724,-79.48730117293212,142.0,38.0,2.0,14.0,,0.0,0.0,129.0,,2026-07-10T02:43:50Z
,merged_1781194500_040,MERGED,merged_1781194500_040,2026-06-11T16:15:00Z,1781194500.0,42.15891012938555,-80.43007732542937,188.0,59.0,42.0,33.5,,0.0,80.0,224.0,,2026-07-10T02:43:50Z
,merged_1781194500_047,MERGED,merged_1781194500_047,2026-06-11T16:15:00Z,1781194500.0,18.60788008865823,-65.9007173248177,33.0,48.0,5.0,8.1,,0.0,0.0,91.0,,2026-07-10T02:43:50Z
,merged_1781194500_049,MERGED,merged_1781194500_049,2026-06-11T16:15:00Z,1781194500.0,18.704746809623483,-65.49588726348567,79.0,53.0,11.0,10.7,,0.0,0.0,140.0,,2026-07-10T02:43:50Z
8888725,ABR:K4,ABR,K4,2026-06-11T16:16:00Z,1781194560.0,45.291940697922136,-97.08657969245573,105.0,41.0,1.0,9.8,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
8888726,ABR:L3,ABR,L3,2026-06-11T16:16:00Z,1781194560.0,45.02474636636474,-97.4662954188037,88.0,44.0,2.0,10.1,,0.0,0.0,265.0,,2026-07-10T02:43:50Z
8888729,CCX:D0,CCX,D0,2026-06-11T16:16:00Z,1781194560.0,41.378464707632915,-79.66016014180472,148.0,56.0,32.0,20.3,,0.0,60.0,226.0,,2026-07-10T02:43:50Z
8888730,CCX:E0,CCX,E0,2026-06-11T16:16:00Z,1781194560.0,41.81464636810072,-79.89249955416467,187.0,49.0,12.0,17.0,,0.0,10.0,248.0,,2026-07-10T02:43:50Z
8888731,CCX:G0,CCX,G0,2026-06-11T16:16:00Z,1781194560.0,41.62933542384624,-79.62314253056175,157.0,59.0,31.0,16.9,,0.0,20.0,243.0,,2026-07-10T02:43:50Z
8888732,CCX:H0,CCX,H0,2026-06-11T16:16:00Z,1781194560.0,42.38617082402229,-79.41092044036057,201.0,46.0,8.0,18.9,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
8888737,CMH:N0,CMH,N0,2026-06-11T16:16:00Z,1781194560.0,39.762594670792375,-82.27740172682752,46.0,47.0,6.0,13.2,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
8888739,FSD:D1,FSD,D1,2026-06-11T16:16:00Z,1781194560.0,44.64743133308611,-97.4423888901577,131.0,37.0,1.0,9.9,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
8888742,FSD:Y8,FSD,Y8,2026-06-11T16:16:00Z,1781194560.0,43.78792273384929,-96.00995426992492,62.0,36.0,0.0,8.9,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
8888744,GRB:D2,GRB,D2,2026-06-11T16:16:00Z,1781194560.0,42.123070953500275,-89.32341090163708,281.0,56.0,47.0,31.0,,0.0,0.0,218.0,,2026-07-10T02:43:50Z
8888745,GRB:H2,GRB,H2,2026-06-11T16:16:00Z,1781194560.0,44.9762349130596,-89.85403168284675,148.0,44.0,4.0,11.7,,0.0,0.0,253.0,,2026-07-10T02:43:50Z
8888746,GRB:J2,GRB,J2,2026-06-11T16:16:00Z,1781194560.0,44.65909901416406,-89.9390808272081,146.0,39.0,3.0,15.4,,0.0,0.0,203.0,,2026-07-10T02:43:50Z
8888748,GRB:L2,GRB,L2,2026-06-11T16:16:00Z,1781194560.0,42.337237789835186,-89.3975016490034,261.0,56.0,45.0,27.4,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
8888749,GRB:M2,GRB,M2,2026-06-11T16:16:00Z,1781194560.0,43.05690947556001,-90.27913916384821,235.0,44.0,7.0,23.8,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
8888751,GRB:R1,GRB,R1,2026-06-11T16:16:00Z,1781194560.0,42.75082891058565,-90.09574008354791,250.0,43.0,7.0,25.9,,0.0,0.0,215.0,,2026-07-10T02:43:50Z
8888752,GRB:X1,GRB,X1,2026-06-11T16:16:00Z,1781194560.0,44.17869374356226,-90.65781352905118,205.0,51.0,15.0,19.1,,0.0,0.0,219.0,,2026-07-10T02:43:50Z
,merged_1781194560_051,MERGED,merged_1781194560_051,2026-06-11T16:16:00Z,1781194560.0,44.201380252563254,-97.69313542915992,150.0,46.0,5.0,11.4,,0.0,0.0,266.0,,2026-07-10T02:43:50Z
,merged_1781194560_052,MERGED,merged_1781194560_052,2026-06-11T16:16:00Z,1781194560.0,43.94249151131178,-97.7359499454703,174.0,48.0,4.0,15.0,,0.0,0.0,252.0,,2026-07-10T02:43:50Z
,merged_1781194560_055,MERGED,merged_1781194560_055,2026-06-11T16:16:00Z,1781194560.0,42.1617873017199,-80.40100659662441,244.0,60.0,46.0,30.5,,0.0,0.0,229.0,,2026-07-10T02:43:50Z
,merged_1781194560_060,MERGED,merged_1781194560_060,2026-06-11T16:16:00Z,1781194560.0,40.06598194935736,-82.26772592942852,44.0,60.0,21.0,17.6,,0.0,0.0,258.0,,2026-07-10T02:43:50Z
,merged_1781194560_063,MERGED,merged_1781194560_063,2026-06-11T16:16:00Z,1781194560.0,43.69211645883668,-97.68422261831135,79.0,41.0,1.0,14.5,,0.0,0.0,240.0,,2026-07-10T02:43:50Z
,merged_1781194560_068,MERGED,merged_1781194560_068,2026-06-11T16:16:00Z,1781194560.0,42.80778604947453,-89.68451397384378,231.0,61.0,51.0,42.1,,50.0,100.0,0.0,,2026-07-10T02:43:50Z
8888753,DVN:A6,DVN,A6,2026-06-11T16:17:00Z,1781194620.0,41.36567311172661,-92.66115514929291,175.0,39.0,3.0,15.0,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
8888755,DVN:B4,DVN,B4,2026-06-11T16:17:00Z,1781194620.0,41.47606514970691,-89.54988177267158,87.0,57.0,35.0,28.8,,0.0,100.0,226.0,,2026-07-10T02:43:50Z
8888756,DVN:B7,DVN,B7,2026-06-11T16:17:00Z,1781194620.0,41.66255759080327,-92.51741744908018,161.0,44.0,5.0,16.5,,0.0,0.0,240.0,,2026-07-10T02:43:50Z
8888757,DVN:C8,DVN,C8,2026-06-11T16:17:00Z,1781194620.0,42.518157013842476,-89.41059259359972,140.0,53.0,9.0,24.1,,0.0,40.0,0.0,,2026-07-10T02:43:50Z
8888760,DVN:F7,DVN,F7,2026-06-11T16:17:00Z,1781194620.0,40.325112030017635,-92.56104066198439,218.0,51.0,21.0,31.7,,0.0,60.0,247.0,,2026-07-10T02:43:50Z
8888762,DVN:H0,DVN,H0,2026-06-11T16:17:00Z,1781194620.0,41.707595518300096,-93.02070994588905,203.0,44.0,3.0,23.0,,0.0,0.0,228.0,,2026-07-10T02:43:50Z
8888763,DVN:H1,DVN,H1,2026-06-11T16:17:00Z,1781194620.0,41.318133367771715,-92.15743344266185,135.0,59.0,64.0,41.6,,40.0,100.0,244.0,,2026-07-10T02:43:50Z
8888764,DVN:H6,DVN,H6,2026-06-11T16:17:00Z,1781194620.0,41.94850866132614,-92.89647662068853,196.0,46.0,8.0,17.1,,0.0,0.0,231.0,,2026-07-10T02:43:50Z
8888767,DVN:I7,DVN,I7,2026-06-11T16:17:00Z,1781194620.0,41.04469566291567,-90.88756465521611,68.0,58.0,36.0,21.8,,0.0,70.0,251.0,,2026-07-10T02:43:50Z
8888769,DVN:K4,DVN,K4,2026-06-11T16:17:00Z,1781194620.0,43.065875932346415,-91.61494665648281,183.0,48.0,12.0,19.7,,0.0,50.0,241.0,,2026-07-10T02:43:50Z
8888771,DVN:O5,DVN,O5,2026-06-11T16:17:00Z,1781194620.0,40.53755668358678,-91.96876878187463,166.0,51.0,23.0,42.5,,0.0,40.0,235.0,,2026-07-10T02:43:50Z
8888772,DVN:O8,DVN,O8,2026-06-11T16:17:00Z,1781194620.0,42.14603867351751,-92.91730805341385,203.0,54.0,30.0,35.3,,0.0,90.0,234.0,,2026-07-10T02:43:50Z
8888774,DVN:R4,DVN,R4,2026-06-11T16:17:00Z,1781194620.0,41.33589051103381,-89.823825500021,70.0,55.0,16.0,21.6,,0.0,50.0,258.0,,2026-07-10T02:43:50Z
8888775,DVN:S6,DVN,S6,2026-06-11T16:17:00Z,1781194620.0,42.24568670705698,-92.67878734993133,188.0,61.0,32.0,25.3,,0.0,50.0,235.0,,2026-07-10T02:43:50Z
8888778,DVN:U1,DVN,U1,2026-06-11T16:17:00Z,1781194620.0,42.84342497002019,-89.70525283194078,155.0,61.0,43.0,40.6,,0.0,100.0,217.0,,2026-07-10T02:43:50Z
8888781,DVN:X0,DVN,X0,2026-06-11T16:17:00Z,1781194620.0,41.937878148135745,-92.46893727568951,161.0,39.0,2.0,12.4,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
8888783,DVN:Y0,DVN,Y0,2026-06-11T16:17:00Z,1781194620.0,43.04656417815303,-90.31133850836363,161.0,54.0,15.0,13.3,,0.0,0.0,240.0,,2026-07-10T02:43:50Z
8888784,DVN:Y5,DVN,Y5,2026-06-11T16:17:00Z,1781194620.0,44.08491610741923,-90.69650202813206,275.0,51.0,23.0,29.9,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
8888785,JAX:K0,JAX,K0,2026-06-11T16:17:00Z,1781194620.0,28.75793996736765,-82.39206808861825,203.0,44.0,6.0,18.5,,0.0,0.0,252.0,,2026-07-10T02:43:50Z
8888786,JAX:L0,JAX,L0,2026-06-11T16:17:00Z,1781194620.0,29.611205736651897,-82.68117210035632,135.0,50.0,10.0,13.2,,0.0,0.0,240.0,,2026-07-10T02:43:50Z
8888787,JAX:M0,JAX,M0,2026-06-11T16:17:00Z,1781194620.0,29.091174557636432,-81.75848132169948,155.0,44.0,4.0,12.4,,0.0,0.0,248.0,,2026-07-10T02:43:50Z
8888788,JUA:G1,JUA,G1,2026-06-11T16:17:00Z,1781194620.0,18.587778340506077,-65.90326021342665,57.0,46.0,2.0,5.1,,0.0,0.0,127.0,,2026-07-10T02:43:50Z
8888789,JUA:P1,JUA,P1,2026-06-11T16:17:00Z,1781194620.0,18.662542207737385,-65.45714374784609,90.0,44.0,3.0,8.8,,0.0,0.0,184.0,,2026-07-10T02:43:50Z
8888790,JUA:Q1,JUA,Q1,2026-06-11T16:17:00Z,1781194620.0,18.159373842656752,-66.42425588784671,38.0,50.0,2.0,11.8,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
8888791,MIA:A0,MIA,A0,2026-06-11T16:17:00Z,1781194620.0,25.26804935931929,-81.1748783118898,87.0,50.0,13.0,11.1,,0.0,0.0,318.0,,2026-07-10T02:43:50Z
8888792,MVX:B0,MVX,B0,2026-06-11T16:17:00Z,1781194620.0,48.31711941058054,-96.80467553480325,96.0,38.0,1.0,8.6,,0.0,0.0,297.0,,2026-07-10T02:43:50Z
8888793,MVX:D0,MVX,D0,2026-06-11T16:17:00Z,1781194620.0,48.43355321948092,-96.45407707160203,120.0,37.0,1.0,8.9,,0.0,0.0,265.0,,2026-07-10T02:43:50Z
8888795,TPA:A0,TPA,A0,2026-06-11T16:17:00Z,1781194620.0,27.771365399415043,-82.38167952699283,16.0,57.0,12.0,8.6,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
,merged_1781194620_074,MERGED,merged_1781194620_074,2026-06-11T16:17:00Z,1781194620.0,42.0586839857202,-89.28259968104938,124.0,56.0,22.0,23.8,,0.0,60.0,229.0,,2026-07-10T02:43:50Z
,merged_1781194620_078,MERGED,merged_1781194620_078,2026-06-11T16:17:00Z,1781194620.0,42.399799231146204,-91.49429366662228,133.0,61.0,21.0,22.2,,0.0,60.0,250.0,,2026-07-10T02:43:50Z
,merged_1781194620_079,MERGED,merged_1781194620_079,2026-06-11T16:17:00Z,1781194620.0,42.328424146349185,-92.09018198870854,155.0,57.0,35.0,31.6,,0.0,80.0,245.0,,2026-07-10T02:43:50Z
,merged_1781194620_085,MERGED,merged_1781194620_085,2026-06-11T16:17:00Z,1781194620.0,41.12410996050156,-90.27893077592334,64.0,56.0,37.0,36.4,,0.0,80.0,257.0,,2026-07-10T02:43:50Z
,merged_1781194620_087,MERGED,merged_1781194620_087,2026-06-11T16:17:00Z,1781194620.0,40.36491982781085,-91.6937203567395,440.0,60.0,48.0,52.5,,40.0,100.0,270.0,,2026-07-10T02:43:50Z
,merged_1781194620_092,MERGED,merged_1781194620_092,2026-06-11T16:17:00Z,1781194620.0,40.77692280065657,-91.39444973162456,120.0,58.0,57.0,43.1,,30.0,100.0,253.0,,2026-07-10T02:43:50Z
8888797,AMX:M4,AMX,M4,2026-06-11T16:18:00Z,1781194680.0,25.696235412868557,-82.21659231015164,181.0,47.0,9.0,19.7,,0.0,0.0,329.0,,2026-07-10T02:43:50Z
8888798,AMX:M6,AMX,M6,2026-06-11T16:18:00Z,1781194680.0,24.785209375600353,-80.3489634774875,92.0,45.0,4.0,11.1,,0.0,0.0,59.0,,2026-07-10T02:43:50Z
8888800,AMX:W5,AMX,W5,2026-06-11T16:18:00Z,1781194680.0,25.870219089040855,-82.45840123899387,207.0,48.0,11.0,19.0,,0.0,0.0,352.0,,2026-07-10T02:43:50Z
8888801,AMX:Y2,AMX,Y2,2026-06-11T16:18:00Z,1781194680.0,25.255608244982856,-81.18649147319786,87.0,54.0,18.0,16.8,,0.0,0.0,33.0,,2026-07-10T02:43:50Z
8888804,ARX:B5,ARX,B5,2026-06-11T16:18:00Z,1781194680.0,43.377462826326465,-90.50516315666059,74.0,48.0,2.0,8.6,,0.0,0.0,240.0,,2026-07-10T02:43:50Z
8888806,ARX:F6,ARX,F6,2026-06-11T16:18:00Z,1781194680.0,43.96105474448309,-90.79867691347316,35.0,47.0,3.0,10.6,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
8888814,ARX:L6,ARX,L6,2026-06-11T16:18:00Z,1781194680.0,44.39137336049721,-90.48167469276949,85.0,43.0,2.0,6.3,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
8888817,ARX:O5,ARX,O5,2026-06-11T16:18:00Z,1781194680.0,43.322342948392645,-90.08048247495437,105.0,43.0,3.0,12.9,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
8888823,ARX:U8,ARX,U8,2026-06-11T16:18:00Z,1781194680.0,42.95134043547552,-89.98284904014515,137.0,48.0,9.0,17.5,,0.0,0.0,218.0,,2026-07-10T02:43:50Z
8888826,ARX:Y0,ARX,Y0,2026-06-11T16:18:00Z,1781194680.0,42.330257913339665,-91.26325083754568,166.0,48.0,8.0,18.3,,0.0,30.0,254.0,,2026-07-10T02:43:50Z
8888833,BUF:H7,BUF,H7,2026-06-11T16:18:00Z,1781194680.0,43.6908650689854,-80.0820018647893,137.0,44.0,4.0,14.0,,0.0,0.0,269.0,,2026-07-10T02:43:50Z
8888836,BUF:O1,BUF,O1,2026-06-11T16:18:00Z,1781194680.0,42.57871622257843,-80.62496789682025,159.0,49.0,7.0,10.1,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
8888842,BUF:U2,BUF,U2,2026-06-11T16:18:00Z,1781194680.0,43.12770203461362,-81.05985260464372,190.0,40.0,3.0,13.4,,0.0,0.0,230.0,,2026-07-10T02:43:50Z
8888857,CLE:I6,CLE,I6,2026-06-11T16:18:00Z,1781194680.0,39.76130629489087,-82.2880979031381,187.0,43.0,5.0,16.6,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
8888865,CLE:S5,CLE,S5,2026-06-11T16:18:00Z,1781194680.0,42.097876344364686,-82.19238342042408,81.0,48.0,4.0,7.0,,0.0,0.0,280.0,,2026-07-10T02:43:50Z
8888872,DLH:Q2,DLH,Q2,2026-06-11T16:18:00Z,1781194680.0,45.899869052874,-91.01914511411626,138.0,36.0,1.0,11.3,,0.0,0.0,221.0,,2026-07-10T02:43:50Z
8888873,DLH:T1,DLH,T1,2026-06-11T16:18:00Z,1781194680.0,45.89525736878482,-90.44795130920154,170.0,41.0,3.0,14.9,,0.0,0.0,231.0,,2026-07-10T02:43:50Z
8888880,LOT:C4,LOT,C4,2026-06-11T16:18:00Z,1781194680.0,41.13314797116327,-89.81505992710426,153.0,45.0,3.0,20.7,,0.0,0.0,250.0,,2026-07-10T02:43:50Z
8888883,LOT:E4,LOT,E4,2026-06-11T16:18:00Z,1781194680.0,40.59041693187529,-92.02167954582258,346.0,45.0,16.0,43.5,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
8888885,LOT:F4,LOT,F4,2026-06-11T16:18:00Z,1781194680.0,42.163945890122974,-89.7669206120122,153.0,50.0,10.0,13.0,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
8888889,LOT:I4,LOT,I4,2026-06-11T16:18:00Z,1781194680.0,41.667746527534554,-90.5262670889337,203.0,42.0,4.0,19.7,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
8888891,LOT:J4,LOT,J4,2026-06-11T16:18:00Z,1781194680.0,41.65204541237826,-89.92496977638845,153.0,41.0,3.0,16.1,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
8888896,LOT:N2,LOT,N2,2026-06-11T16:18:00Z,1781194680.0,41.00380168523792,-90.88424494458188,242.0,53.0,30.0,29.8,,0.0,0.0,263.0,,2026-07-10T02:43:50Z
8888897,LOT:O3,LOT,O3,2026-06-11T16:18:00Z,1781194680.0,41.645136921709486,-89.66039895886854,131.0,53.0,18.0,20.2,,0.0,0.0,236.0,,2026-07-10T02:43:50Z
8888898,LOT:R2,LOT,R2,2026-06-11T16:18:00Z,1781194680.0,41.43403186852445,-89.93625526872353,155.0,52.0,17.0,19.9,,0.0,30.0,254.0,,2026-07-10T02:43:50Z
8888899,LOT:R3,LOT,R3,2026-06-11T16:18:00Z,1781194680.0,42.34077511736247,-89.34615273091373,133.0,53.0,12.0,10.7,,0.0,0.0,239.0,,2026-07-10T02:43:50Z
