id,track_id,radar,storm_id,valid,valid_unix,lat,lon,range_nm,max_dbz,vil,echo_top,mesh,posh,poh,cell_dir,cell_speed,loaded_at
8657188,TFX:J0,TFX,J0,2026-06-10T15:30:00Z,1781105400.0,48.19560792542874,-110.98899718366462,87.0,44.0,2.0,5.6,,0.0,0.0,293.0,,2026-07-10T02:43:50Z
8657189,TFX:K0,TFX,K0,2026-06-10T15:30:00Z,1781105400.0,48.230924845119645,-111.58605589904433,87.0,43.0,2.0,8.0,,0.0,0.0,273.0,,2026-07-10T02:43:50Z
8657191,TLH:H0,TLH,H0,2026-06-10T15:30:00Z,1781105400.0,29.865718970651674,-83.56692643260367,94.0,47.0,2.0,15.1,,0.0,0.0,159.0,,2026-07-10T02:43:50Z
8657192,UEX:C7,UEX,C7,2026-06-10T15:30:00Z,1781105400.0,39.85516696817145,-95.9914783017196,214.0,49.0,16.0,25.7,,0.0,70.0,230.0,,2026-07-10T02:43:50Z
8657193,UEX:K6,UEX,K6,2026-06-10T15:30:00Z,1781105400.0,40.00851674744746,-95.8543021677609,222.0,46.0,12.0,26.9,,0.0,60.0,229.0,,2026-07-10T02:43:50Z
8657194,UEX:U4,UEX,U4,2026-06-10T15:30:00Z,1781105400.0,40.24657671415916,-95.64672612587086,237.0,41.0,6.0,24.3,,0.0,0.0,227.0,,2026-07-10T02:43:50Z
8657195,UEX:W7,UEX,W7,2026-06-10T15:30:00Z,1781105400.0,40.63406653265804,-95.52031463870692,250.0,49.0,17.0,26.6,,0.0,0.0,229.0,,2026-07-10T02:43:50Z
,merged_1781105400_005,MERGED,merged_1781105400_005,2026-06-10T15:30:00Z,1781105400.0,45.7929786153292,-100.03803604158276,125.0,42.0,4.0,16.2,,0.0,0.0,204.0,,2026-07-10T02:43:50Z
,merged_1781105400_007,MERGED,merged_1781105400_007,2026-06-10T15:30:00Z,1781105400.0,31.517546980966095,-81.83400264009725,192.0,48.0,11.0,17.0,,0.0,0.0,166.0,,2026-07-10T02:43:50Z
,merged_1781105400_009,MERGED,merged_1781105400_009,2026-06-10T15:30:00Z,1781105400.0,31.169563145746995,-81.62284573494263,229.0,42.0,6.0,22.2,,0.0,0.0,147.0,,2026-07-10T02:43:50Z
,merged_1781105400_011,MERGED,merged_1781105400_011,2026-06-10T15:30:00Z,1781105400.0,30.937208017158934,-81.9115273431993,235.0,49.0,14.0,22.9,,0.0,0.0,120.0,,2026-07-10T02:43:50Z
,merged_1781105400_012,MERGED,merged_1781105400_012,2026-06-10T15:30:00Z,1781105400.0,30.550018159632135,-82.10531987692117,268.0,50.0,19.0,28.2,,0.0,30.0,168.0,,2026-07-10T02:43:50Z
,merged_1781105400_013,MERGED,merged_1781105400_013,2026-06-10T15:30:00Z,1781105400.0,37.688480259423464,-81.93231662020084,170.0,43.0,4.0,14.7,,0.0,0.0,284.0,,2026-07-10T02:43:50Z
,merged_1781105400_015,MERGED,merged_1781105400_015,2026-06-10T15:30:00Z,1781105400.0,37.606018747293696,-79.72636406201529,116.0,59.0,24.0,18.5,,0.0,0.0,291.0,,2026-07-10T02:43:50Z
,merged_1781105400_016,MERGED,merged_1781105400_016,2026-06-10T15:30:00Z,1781105400.0,37.464552981161056,-80.68765357958524,83.0,55.0,17.0,13.9,,0.0,0.0,300.0,,2026-07-10T02:43:50Z
,merged_1781105400_019,MERGED,merged_1781105400_019,2026-06-10T15:30:00Z,1781105400.0,37.74161475898598,-80.3993747659024,83.0,47.0,3.0,12.9,,0.0,0.0,356.0,,2026-07-10T02:43:50Z
,merged_1781105400_022,MERGED,merged_1781105400_022,2026-06-10T15:30:00Z,1781105400.0,37.46248579449933,-81.59814927306054,290.0,48.0,9.0,26.2,,0.0,0.0,306.0,,2026-07-10T02:43:50Z
,merged_1781105400_033,MERGED,merged_1781105400_033,2026-06-10T15:30:00Z,1781105400.0,25.75901161878149,-82.4203155206004,224.0,53.0,26.0,34.2,,0.0,60.0,233.0,,2026-07-10T02:43:50Z
,merged_1781105400_035,MERGED,merged_1781105400_035,2026-06-10T15:30:00Z,1781105400.0,28.750394035773386,-81.44192006377615,151.0,53.0,18.0,20.7,,0.0,20.0,186.0,,2026-07-10T02:43:50Z
8657196,ABR:A3,ABR,A3,2026-06-10T15:31:00Z,1781105460.0,46.60927712427092,-99.36223146126794,148.0,35.0,1.0,11.8,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
8657197,ABR:T2,ABR,T2,2026-06-10T15:31:00Z,1781105460.0,45.75641891375712,-100.01135738756568,129.0,44.0,4.0,12.9,,0.0,0.0,214.0,,2026-07-10T02:43:50Z
8657201,ABR:Z2,ABR,Z2,2026-06-10T15:31:00Z,1781105460.0,45.613905876983736,-100.24638471461303,144.0,35.0,1.0,14.6,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
8657202,BYX:B3,BYX,B3,2026-06-10T15:31:00Z,1781105460.0,24.20300103382726,-79.96505135634433,181.0,44.0,6.0,15.6,,0.0,0.0,148.0,,2026-07-10T02:43:50Z
8657203,BYX:C1,BYX,C1,2026-06-10T15:31:00Z,1781105460.0,22.557542647627656,-83.72259822371899,305.0,39.0,6.0,34.6,,0.0,0.0,175.0,,2026-07-10T02:43:50Z
8657208,BYX:H3,BYX,H3,2026-06-10T15:31:00Z,1781105460.0,22.32365023985795,-81.83403126396898,253.0,44.0,8.0,25.7,,0.0,0.0,154.0,,2026-07-10T02:43:50Z
8657210,BYX:K2,BYX,K2,2026-06-10T15:31:00Z,1781105460.0,23.15424297791028,-82.12816603611854,166.0,45.0,5.0,14.1,,0.0,0.0,116.0,,2026-07-10T02:43:50Z
8657213,BYX:L3,BYX,L3,2026-06-10T15:31:00Z,1781105460.0,25.838746091877955,-82.52357722235304,161.0,51.0,17.0,21.1,,0.0,40.0,169.0,,2026-07-10T02:43:50Z
8657216,BYX:O3,BYX,O3,2026-06-10T15:31:00Z,1781105460.0,25.17552257250739,-81.48391881774918,68.0,39.0,2.0,14.9,,0.0,0.0,320.0,,2026-07-10T02:43:50Z
8657219,BYX:Q4,BYX,Q4,2026-06-10T15:31:00Z,1781105460.0,25.3908095598072,-80.79895082016968,127.0,49.0,9.0,16.3,,0.0,0.0,103.0,,2026-07-10T02:43:50Z
8657220,BYX:R4,BYX,R4,2026-06-10T15:31:00Z,1781105460.0,24.597,-79.7139289203779,201.0,37.0,3.0,18.3,,0.0,0.0,327.0,,2026-07-10T02:43:50Z
8657221,BYX:T2,BYX,T2,2026-06-10T15:31:00Z,1781105460.0,23.100734522830294,-82.69177006917074,194.0,45.0,7.0,22.7,,0.0,0.0,187.0,,2026-07-10T02:43:50Z
8657223,BYX:V2,BYX,V2,2026-06-10T15:31:00Z,1781105460.0,24.809893234716537,-80.49845644798873,124.0,40.0,2.0,9.3,,0.0,0.0,106.0,,2026-07-10T02:43:50Z
8657224,BYX:V3,BYX,V3,2026-06-10T15:31:00Z,1781105460.0,22.367986558868594,-82.54710690808403,262.0,49.0,17.0,28.2,,0.0,0.0,176.0,,2026-07-10T02:43:50Z
8657227,DMX:A3,DMX,A3,2026-06-10T15:31:00Z,1781105460.0,40.39573158815379,-92.51614446288129,179.0,41.0,4.0,16.3,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
8657229,DMX:B7,DMX,B7,2026-06-10T15:31:00Z,1781105460.0,40.85745844774942,-94.37183581280998,111.0,46.0,7.0,22.3,,0.0,0.0,245.0,,2026-07-10T02:43:50Z
8657230,DMX:B8,DMX,B8,2026-06-10T15:31:00Z,1781105460.0,42.092679729849415,-93.50722228911391,44.0,64.0,52.0,36.1,,70.0,100.0,197.0,,2026-07-10T02:43:50Z
8657231,DMX:D2,DMX,D2,2026-06-10T15:31:00Z,1781105460.0,41.55607679674571,-94.22565979321537,46.0,46.0,4.0,13.0,,0.0,0.0,271.0,,2026-07-10T02:43:50Z
8657234,DMX:F2,DMX,F2,2026-06-10T15:31:00Z,1781105460.0,40.88343163190633,-92.26933551544218,153.0,50.0,9.0,13.2,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
8657235,DMX:F9,DMX,F9,2026-06-10T15:31:00Z,1781105460.0,41.86378418196982,-93.00936760140296,61.0,57.0,34.0,24.1,,10.0,70.0,210.0,,2026-07-10T02:43:50Z
8657236,DMX:I1,DMX,I1,2026-06-10T15:31:00Z,1781105460.0,39.85551474341161,-96.06652070806965,285.0,41.0,7.0,32.1,,0.0,0.0,239.0,,2026-07-10T02:43:50Z
8657237,DMX:I2,DMX,I2,2026-06-10T15:31:00Z,1781105460.0,41.397283474809605,-92.88198716598845,79.0,56.0,24.0,19.9,,0.0,30.0,0.0,,2026-07-10T02:43:50Z
8657240,DMX:J1,DMX,J1,2026-06-10T15:31:00Z,1781105460.0,41.32317172584508,-92.43556688124268,116.0,54.0,18.0,19.2,,0.0,40.0,197.0,,2026-07-10T02:43:50Z
8657242,DMX:L3,DMX,L3,2026-06-10T15:31:00Z,1781105460.0,40.69579507250887,-92.63923420613037,146.0,43.0,4.0,15.2,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
8657243,DMX:M1,DMX,M1,2026-06-10T15:31:00Z,1781105460.0,41.69191414769011,-92.72363737398551,83.0,56.0,24.0,17.1,,0.0,10.0,228.0,,2026-07-10T02:43:50Z
8657246,DMX:N3,DMX,N3,2026-06-10T15:31:00Z,1781105460.0,40.48827038101604,-95.33110020388266,192.0,41.0,4.0,18.2,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
8657249,DMX:Q1,DMX,Q1,2026-06-10T15:31:00Z,1781105460.0,40.0351918740948,-95.9173867365482,262.0,45.0,11.0,28.4,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
8657250,DMX:Q9,DMX,Q9,2026-06-10T15:31:00Z,1781105460.0,42.027862262835725,-93.13325151997779,59.0,56.0,11.0,9.2,,0.0,0.0,202.0,,2026-07-10T02:43:50Z
8657252,DMX:S3,DMX,S3,2026-06-10T15:31:00Z,1781105460.0,43.490650624345065,-94.0964549641671,198.0,36.0,2.0,18.8,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
8657253,DMX:T7,DMX,T7,2026-06-10T15:31:00Z,1781105460.0,40.64378768473534,-95.52205494875095,192.0,53.0,21.0,22.4,,0.0,30.0,230.0,,2026-07-10T02:43:50Z
8657254,DMX:U1,DMX,U1,2026-06-10T15:31:00Z,1781105460.0,43.44034128219868,-93.68301938001954,190.0,45.0,6.0,17.8,,0.0,0.0,225.0,,2026-07-10T02:43:50Z
8657255,DMX:V9,DMX,V9,2026-06-10T15:31:00Z,1781105460.0,42.215979637752625,-94.01233829414271,59.0,48.0,4.0,9.1,,0.0,0.0,229.0,,2026-07-10T02:43:50Z
8657258,DMX:Z5,DMX,Z5,2026-06-10T15:31:00Z,1781105460.0,41.41617988952902,-93.12053064725409,61.0,49.0,9.0,14.3,,0.0,0.0,207.0,,2026-07-10T02:43:50Z
8657259,GGW:B5,GGW,B5,2026-06-10T15:31:00Z,1781105460.0,48.173655702778035,-105.2352282665274,103.0,41.0,1.0,9.8,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
8657260,GGW:Y4,GGW,Y4,2026-06-10T15:31:00Z,1781105460.0,48.39494770213875,-105.29118174043006,101.0,33.0,0.0,12.8,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
8657261,HKM:K0,HKM,K0,2026-06-10T15:31:00Z,1781105460.0,19.5823829391128,-155.5502156368098,64.0,46.0,2.0,8.0,,0.0,0.0,161.0,,2026-07-10T02:43:50Z
8657262,IAH:C0,IAH,C0,2026-06-10T15:31:00Z,1781105460.0,29.745265222692097,-95.57269874490683,35.0,45.0,1.0,2.3,,0.0,0.0,170.0,,2026-07-10T02:43:50Z
8657263,IAH:E0,IAH,E0,2026-06-10T15:31:00Z,1781105460.0,30.479070110415503,-95.68072299605898,48.0,43.0,1.0,4.9,,0.0,0.0,191.0,,2026-07-10T02:43:50Z
8657264,MCI:H4,MCI,H4,2026-06-10T15:31:00Z,1781105460.0,39.91768292103452,-93.91838957371145,85.0,39.0,2.0,10.2,,0.0,0.0,246.0,,2026-07-10T02:43:50Z
8657266,MCI:J4,MCI,J4,2026-06-10T15:31:00Z,1781105460.0,39.08006497229457,-94.06011311068369,74.0,43.0,2.0,8.5,,0.0,0.0,228.0,,2026-07-10T02:43:50Z
8657276,MCO:M3,MCO,M3,2026-06-10T15:31:00Z,1781105460.0,29.03722212583809,-81.62408415079567,83.0,43.0,3.0,6.2,,0.0,0.0,232.0,,2026-07-10T02:43:50Z
8657280,MLB:B8,MLB,B8,2026-06-10T15:31:00Z,1781105460.0,29.17248465372186,-81.7741395117244,161.0,47.0,7.0,14.1,,0.0,0.0,169.0,,2026-07-10T02:43:50Z
8657284,MLB:K8,MLB,K8,2026-06-10T15:31:00Z,1781105460.0,27.132703412091058,-81.43222620880024,133.0,48.0,8.0,17.6,,0.0,0.0,144.0,,2026-07-10T02:43:50Z
8657286,MLB:P8,MLB,P8,2026-06-10T15:31:00Z,1781105460.0,27.6450773310602,-80.47132987854003,55.0,50.0,5.0,8.2,,0.0,0.0,131.0,,2026-07-10T02:43:50Z
8657288,MLB:R8,MLB,R8,2026-06-10T15:31:00Z,1781105460.0,29.49845158738237,-81.97203354812233,201.0,49.0,12.0,19.3,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
8657290,SGF:A3,SGF,A3,2026-06-10T15:31:00Z,1781105460.0,39.51899096190243,-92.94563350344171,257.0,56.0,40.0,27.2,,0.0,0.0,222.0,,2026-07-10T02:43:50Z
8657299,SGF:S3,SGF,S3,2026-06-10T15:31:00Z,1781105460.0,38.228084653242085,-94.0632237040106,125.0,40.0,2.0,12.4,,0.0,0.0,231.0,,2026-07-10T02:43:50Z
,merged_1781105460_048,MERGED,merged_1781105460_048,2026-06-10T15:31:00Z,1781105460.0,45.49871577872616,-100.0951392111998,144.0,45.0,3.0,11.2,,0.0,0.0,223.0,,2026-07-10T02:43:50Z
,merged_1781105460_052,MERGED,merged_1781105460_052,2026-06-10T15:31:00Z,1781105460.0,24.129544268272912,-79.53071423003222,238.0,50.0,18.0,23.7,,0.0,10.0,108.0,,2026-07-10T02:43:50Z
,merged_1781105460_053,MERGED,merged_1781105460_053,2026-06-10T15:31:00Z,1781105460.0,25.230214270713958,-81.09464750861972,100.0,39.0,1.0,13.6,,0.0,0.0,216.0,,2026-07-10T02:43:50Z
,merged_1781105460_054,MERGED,merged_1781105460_054,2026-06-10T15:31:00Z,1781105460.0,24.693017061293386,-80.0665612563105,170.0,40.0,3.0,15.7,,0.0,0.0,176.0,,2026-07-10T02:43:50Z
,merged_1781105460_056,MERGED,merged_1781105460_056,2026-06-10T15:31:00Z,1781105460.0,25.607163174738552,-81.82080387597435,116.0,48.0,6.0,17.4,,0.0,0.0,138.0,,2026-07-10T02:43:50Z
,merged_1781105460_058,MERGED,merged_1781105460_058,2026-06-10T15:31:00Z,1781105460.0,24.589010840876607,-80.52959071381333,125.0,50.0,13.0,17.7,,0.0,0.0,133.0,,2026-07-10T02:43:50Z
,merged_1781105460_059,MERGED,merged_1781105460_059,2026-06-10T15:31:00Z,1781105460.0,25.434607936751824,-81.63230007985132,96.0,49.0,12.0,17.7,,0.0,0.0,121.0,,2026-07-10T02:43:50Z
,merged_1781105460_067,MERGED,merged_1781105460_067,2026-06-10T15:31:00Z,1781105460.0,25.670348445324066,-82.36888460295336,322.0,51.0,15.0,38.7,,0.0,0.0,119.0,,2026-07-10T02:43:50Z
,merged_1781105460_069,MERGED,merged_1781105460_069,2026-06-10T15:31:00Z,1781105460.0,41.07370986244615,-91.99658317538834,168.0,57.0,31.0,27.9,,10.0,80.0,231.0,,2026-07-10T02:43:50Z
,merged_1781105460_073,MERGED,merged_1781105460_073,2026-06-10T15:31:00Z,1781105460.0,39.54863229439639,-93.88812753873488,264.0,62.0,44.0,29.7,,40.0,80.0,263.0,,2026-07-10T02:43:50Z
,merged_1781105460_074,MERGED,merged_1781105460_074,2026-06-10T15:31:00Z,1781105460.0,39.83506405867409,-93.3756650053458,294.0,59.0,46.0,32.4,,20.0,80.0,260.0,,2026-07-10T02:43:50Z
,merged_1781105460_079,MERGED,merged_1781105460_079,2026-06-10T15:31:00Z,1781105460.0,40.86386460102352,-94.98169584554869,144.0,49.0,12.0,19.1,,0.0,40.0,240.0,,2026-07-10T02:43:50Z
,merged_1781105460_081,MERGED,merged_1781105460_081,2026-06-10T15:31:00Z,1781105460.0,40.145379926210964,-93.19852689408813,322.0,52.0,19.0,30.8,,0.0,40.0,228.0,,2026-07-10T02:43:50Z
,merged_1781105460_085,MERGED,merged_1781105460_085,2026-06-10T15:31:00Z,1781105460.0,40.131204134873045,-92.3837328229357,329.0,59.0,39.0,40.0,,10.0,80.0,222.0,,2026-07-10T02:43:50Z
,merged_1781105460_088,MERGED,merged_1781105460_088,2026-06-10T15:31:00Z,1781105460.0,39.33545261142151,-93.05817270126096,272.0,60.0,48.0,30.2,,0.0,0.0,302.0,,2026-07-10T02:43:50Z
,merged_1781105460_093,MERGED,merged_1781105460_093,2026-06-10T15:31:00Z,1781105460.0,39.86846190803555,-92.67871717815028,303.0,54.0,33.0,34.8,,0.0,80.0,323.0,,2026-07-10T02:43:50Z
,merged_1781105460_102,MERGED,merged_1781105460_102,2026-06-10T15:31:00Z,1781105460.0,28.749705064148515,-81.43665369952157,109.0,55.0,18.0,17.7,,0.0,0.0,185.0,,2026-07-10T02:43:50Z
,merged_1781105460_103,MERGED,merged_1781105460_103,2026-06-10T15:31:00Z,1781105460.0,28.736083490534707,-80.9361689611832,88.0,50.0,11.0,14.8,,0.0,0.0,179.0,,2026-07-10T02:43:50Z
8657302,AHG:K0,AHG,K0,2026-06-10T15:32:00Z,1781105520.0,60.8848205688128,-149.61627184659758,96.0,38.0,1.0,6.8,,0.0,0.0,175.0,,2026-07-10T02:43:50Z
8657303,ARX:A5,ARX,A5,2026-06-10T15:32:00Z,1781105520.0,44.55802120738139,-89.2749810100185,174.0,47.0,4.0,24.3,,0.0,0.0,218.0,,2026-07-10T02:43:50Z
8657307,ARX:N4,ARX,N4,2026-06-10T15:32:00Z,1781105520.0,43.239354599569005,-93.29839500579885,181.0,37.0,2.0,16.6,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
8657312,ARX:T3,ARX,T3,2026-06-10T15:32:00Z,1781105520.0,44.72204700084176,-89.11712317238046,194.0,48.0,12.0,28.1,,0.0,0.0,231.0,,2026-07-10T02:43:50Z
8657316,ARX:Y4,ARX,Y4,2026-06-10T15:32:00Z,1781105520.0,43.43361514290228,-93.07316166377765,157.0,37.0,2.0,13.5,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
8657321,CCX:F6,CCX,F6,2026-06-10T15:32:00Z,1781105520.0,42.5556273051604,-78.54273052018311,187.0,48.0,10.0,16.9,,0.0,0.0,258.0,,2026-07-10T02:43:50Z
8657328,CCX:N6,CCX,N6,2026-06-10T15:32:00Z,1781105520.0,42.206805143967614,-78.72521459433804,155.0,45.0,5.0,12.8,,0.0,0.0,261.0,,2026-07-10T02:43:50Z
8657329,CCX:O6,CCX,O6,2026-06-10T15:32:00Z,1781105520.0,41.91473017870201,-79.51388524550076,168.0,41.0,3.0,13.9,,0.0,0.0,324.0,,2026-07-10T02:43:50Z
8657336,CXX:T2,CXX,T2,2026-06-10T15:32:00Z,1781105520.0,45.73467441142341,-74.71105240117957,183.0,40.0,3.0,16.0,,0.0,0.0,165.0,,2026-07-10T02:43:50Z
8657337,CXX:U2,CXX,U2,2026-06-10T15:32:00Z,1781105520.0,45.63682218158284,-74.44443575472097,161.0,44.0,5.0,16.7,,0.0,0.0,247.0,,2026-07-10T02:43:50Z
8657338,EAX:A2,EAX,A2,2026-06-10T15:32:00Z,1781105520.0,40.14776908224646,-92.42297193284678,218.0,53.0,28.0,32.1,,0.0,80.0,231.0,,2026-07-10T02:43:50Z
8657342,EAX:E2,EAX,E2,2026-06-10T15:32:00Z,1781105520.0,39.70058678850718,-92.56956882980616,177.0,48.0,10.0,19.5,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
8657352,EAX:N1,EAX,N1,2026-06-10T15:32:00Z,1781105520.0,39.34087630582074,-93.08398075283884,118.0,61.0,37.0,29.9,,0.0,80.0,232.0,,2026-07-10T02:43:50Z
8657360,EAX:U1,EAX,U1,2026-06-10T15:32:00Z,1781105520.0,40.336730280510025,-95.35004897767183,194.0,40.0,3.0,17.3,,0.0,0.0,237.0,,2026-07-10T02:43:50Z
8657362,EAX:U7,EAX,U7,2026-06-10T15:32:00Z,1781105520.0,40.84972488360572,-94.40118368763791,227.0,43.0,6.0,21.8,,0.0,0.0,247.0,,2026-07-10T02:43:50Z
8657364,EAX:W0,EAX,W0,2026-06-10T15:32:00Z,1781105520.0,40.15972401291082,-93.22323222498115,175.0,54.0,24.0,24.5,,0.0,10.0,224.0,,2026-07-10T02:43:50Z
8657365,EAX:W1,EAX,W1,2026-06-10T15:32:00Z,1781105520.0,40.20409277692555,-95.61215928427686,194.0,44.0,6.0,17.2,,0.0,0.0,241.0,,2026-07-10T02:43:50Z
8657367,EAX:X2,EAX,X2,2026-06-10T15:32:00Z,1781105520.0,40.35324484921753,-92.82509872202334,212.0,40.0,4.0,20.0,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
8657368,EAX:X9,EAX,X9,2026-06-10T15:32:00Z,1781105520.0,39.532537958458,-92.93975297117878,140.0,53.0,24.0,29.4,,0.0,50.0,223.0,,2026-07-10T02:43:50Z
8657370,EVX:A0,EVX,A0,2026-06-10T15:32:00Z,1781105520.0,29.86779546181017,-83.57042649391683,238.0,44.0,7.0,18.2,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
8657371,EWX:C0,EWX,C0,2026-06-10T15:32:00Z,1781105520.0,29.588791515981843,-97.0852354787997,92.0,45.0,3.0,6.1,,0.0,0.0,190.0,,2026-07-10T02:43:50Z
8657378,HOU:C0,HOU,C0,2026-06-10T15:32:00Z,1781105520.0,29.72050717638928,-95.54960159476758,38.0,48.0,4.0,6.0,,0.0,0.0,215.0,,2026-07-10T02:43:50Z
8657380,JKL:A7,JKL,A7,2026-06-10T15:32:00Z,1781105520.0,37.49810602126987,-81.63648543851438,148.0,50.0,12.0,19.8,,0.0,0.0,289.0,,2026-07-10T02:43:50Z
