id,track_id,radar,storm_id,valid,valid_unix,lat,lon,range_nm,max_dbz,vil,echo_top,mesh,posh,poh,cell_dir,cell_speed,loaded_at
,merged_1781722200_6039,MERGED,merged_1781722200_6039,2026-06-17T18:50:00Z,1781722200.0,31.25235412431791,-87.081256848863,279.0,53.0,15.0,31.4,,0.0,0.0,217.0,,2026-07-10T02:43:50Z
,merged_1781722200_6040,MERGED,merged_1781722200_6040,2026-06-17T18:50:00Z,1781722200.0,30.072109612716847,-88.20188243291192,75.0,52.0,7.0,14.7,,0.0,0.0,211.0,,2026-07-10T02:43:50Z
,merged_1781722200_6043,MERGED,merged_1781722200_6043,2026-06-17T18:50:00Z,1781722200.0,31.502485841552986,-86.03939349294471,233.0,53.0,24.0,24.4,,0.0,20.0,208.0,,2026-07-10T02:43:50Z
,merged_1781722200_6047,MERGED,merged_1781722200_6047,2026-06-17T18:50:00Z,1781722200.0,38.94145388764229,-89.58658544688875,231.0,47.0,10.0,25.1,,0.0,0.0,269.0,,2026-07-10T02:43:50Z
,merged_1781722200_6052,MERGED,merged_1781722200_6052,2026-06-17T18:50:00Z,1781722200.0,40.61063308061346,-74.85749973230078,77.0,53.0,12.0,10.2,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
,merged_1781722200_6057,MERGED,merged_1781722200_6057,2026-06-17T18:50:00Z,1781722200.0,31.523835811490347,-85.35877263209677,164.0,56.0,24.0,17.8,,0.0,0.0,224.0,,2026-07-10T02:43:50Z
,merged_1781722200_6059,MERGED,merged_1781722200_6059,2026-06-17T18:50:00Z,1781722200.0,31.99363975127985,-82.98200811044654,220.0,47.0,11.0,22.1,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
,merged_1781722200_6062,MERGED,merged_1781722200_6062,2026-06-17T18:50:00Z,1781722200.0,30.820400411353358,-83.85925616006637,68.0,46.0,5.0,14.6,,0.0,0.0,236.0,,2026-07-10T02:43:50Z
,merged_1781722200_6067,MERGED,merged_1781722200_6067,2026-06-17T18:50:00Z,1781722200.0,31.08464841019161,-83.86707738035308,90.0,53.0,18.0,17.5,,0.0,0.0,226.0,,2026-07-10T02:43:50Z
,merged_1781722200_6069,MERGED,merged_1781722200_6069,2026-06-17T18:50:00Z,1781722200.0,31.67803618387498,-83.93175958818702,153.0,60.0,29.0,20.8,,0.0,30.0,242.0,,2026-07-10T02:43:50Z
10459179,BMX:A8,BMX,A8,2026-06-17T18:51:00Z,1781722260.0,32.91570460204942,-85.32946328297304,137.0,50.0,9.0,14.2,,0.0,0.0,226.0,,2026-07-10T02:43:50Z
10459184,BMX:E8,BMX,E8,2026-06-17T18:51:00Z,1781722260.0,31.903559746969258,-87.35170859428648,151.0,47.0,6.0,12.9,,0.0,0.0,217.0,,2026-07-10T02:43:50Z
10459196,BMX:N6,BMX,N6,2026-06-17T18:51:00Z,1781722260.0,32.959470772954944,-85.670202816924,105.0,48.0,7.0,13.3,,0.0,0.0,234.0,,2026-07-10T02:43:50Z
10459197,BMX:N7,BMX,N7,2026-06-17T18:51:00Z,1781722260.0,31.978193988639635,-86.8697322301425,133.0,51.0,7.0,13.9,,0.0,0.0,237.0,,2026-07-10T02:43:50Z
10459210,BRO:E2,BRO,E2,2026-06-17T18:51:00Z,1781722260.0,23.702687266769686,-99.63469545269031,331.0,43.0,11.0,40.0,,0.0,0.0,237.0,,2026-07-10T02:43:50Z
10459211,BRO:N3,BRO,N3,2026-06-17T18:51:00Z,1781722260.0,26.680053243793548,-94.01191936245483,351.0,51.0,38.0,52.3,,0.0,0.0,246.0,,2026-07-10T02:43:50Z
10459212,CXX:B3,CXX,B3,2026-06-17T18:51:00Z,1781722260.0,44.95535621826896,-73.26469239178132,50.0,44.0,1.0,7.8,,0.0,0.0,198.0,,2026-07-10T02:43:50Z
10459213,CXX:D3,CXX,D3,2026-06-17T18:51:00Z,1781722260.0,45.450604263329666,-73.02751424817056,105.0,48.0,5.0,7.4,,0.0,0.0,197.0,,2026-07-10T02:43:50Z
10459215,CXX:H3,CXX,H3,2026-06-17T18:51:00Z,1781722260.0,45.78490494628806,-74.4638902274294,175.0,46.0,7.0,14.8,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
10459219,CXX:L3,CXX,L3,2026-06-17T18:51:00Z,1781722260.0,46.074489558358565,-73.05109719246556,174.0,40.0,3.0,14.8,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
10459220,CXX:M2,CXX,M2,2026-06-17T18:51:00Z,1781722260.0,45.8407700263839,-73.6656534492259,153.0,50.0,14.0,20.8,,10.0,80.0,205.0,,2026-07-10T02:43:50Z
10459221,CXX:M3,CXX,M3,2026-06-17T18:51:00Z,1781722260.0,45.10200890061507,-72.94393180034403,68.0,48.0,2.0,8.2,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
10459223,CXX:O2,CXX,O2,2026-06-17T18:51:00Z,1781722260.0,45.877484482861114,-74.18487044898336,172.0,44.0,4.0,18.5,,0.0,0.0,199.0,,2026-07-10T02:43:50Z
10459227,CXX:R2,CXX,R2,2026-06-17T18:51:00Z,1781722260.0,44.84424144417271,-72.44641592513291,68.0,42.0,1.0,10.5,,0.0,0.0,205.0,,2026-07-10T02:43:50Z
10459229,CXX:Z2,CXX,Z2,2026-06-17T18:51:00Z,1781722260.0,45.542542148302374,-73.6924931725588,122.0,43.0,3.0,8.7,,0.0,0.0,211.0,,2026-07-10T02:43:50Z
10459231,DOX:M0,DOX,M0,2026-06-17T18:51:00Z,1781722260.0,40.179513226124996,-75.28799881266183,151.0,55.0,19.0,15.7,,0.0,10.0,233.0,,2026-07-10T02:43:50Z
10459234,ENX:G0,ENX,G0,2026-06-17T18:51:00Z,1781722260.0,43.57563645123248,-74.84003694983356,127.0,49.0,7.0,12.7,,0.0,0.0,226.0,,2026-07-10T02:43:50Z
10459236,ENX:M0,ENX,M0,2026-06-17T18:51:00Z,1781722260.0,43.11360973800118,-74.26948332511768,61.0,41.0,1.0,7.2,,0.0,0.0,234.0,,2026-07-10T02:43:50Z
10459241,EPZ:A0,EPZ,A0,2026-06-17T18:51:00Z,1781722260.0,30.350095671746605,-107.24633469301791,177.0,48.0,9.0,24.8,,0.0,50.0,0.0,,2026-07-10T02:43:50Z
10459245,EVX:B6,EVX,B6,2026-06-17T18:51:00Z,1781722260.0,31.080899198800772,-83.51894339640737,237.0,49.0,14.0,24.0,,0.0,0.0,220.0,,2026-07-10T02:43:50Z
10459247,EVX:E5,EVX,E5,2026-06-17T18:51:00Z,1781722260.0,30.807939629342638,-87.9295484786018,194.0,44.0,5.0,12.9,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
10459248,EVX:F1,EVX,F1,2026-06-17T18:51:00Z,1781722260.0,28.29165023985795,-86.06036690317424,253.0,48.0,15.0,26.4,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
10459251,EVX:I3,EVX,I3,2026-06-17T18:51:00Z,1781722260.0,30.48400281208071,-84.12708292365856,172.0,48.0,9.0,15.1,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
10459252,EVX:J0,EVX,J0,2026-06-17T18:51:00Z,1781722260.0,32.324140436030945,-83.57178462465035,298.0,43.0,8.0,26.5,,0.0,0.0,240.0,,2026-07-10T02:43:50Z
10459253,EVX:J6,EVX,J6,2026-06-17T18:51:00Z,1781722260.0,31.84869082078952,-83.44082783506292,277.0,38.0,4.0,23.5,,0.0,0.0,254.0,,2026-07-10T02:43:50Z
10459255,EVX:K7,EVX,K7,2026-06-17T18:51:00Z,1781722260.0,30.75164411288718,-83.44439128940624,238.0,44.0,7.0,22.9,,0.0,0.0,192.0,,2026-07-10T02:43:50Z
10459261,EVX:P1,EVX,P1,2026-06-17T18:51:00Z,1781722260.0,30.93415490332989,-86.93201289357552,105.0,46.0,5.0,13.0,,0.0,0.0,227.0,,2026-07-10T02:43:50Z
10459267,EVX:S8,EVX,S8,2026-06-17T18:51:00Z,1781722260.0,32.52559317581788,-84.3276470336737,266.0,39.0,4.0,21.6,,0.0,0.0,239.0,,2026-07-10T02:43:50Z
10459270,EVX:V6,EVX,V6,2026-06-17T18:51:00Z,1781722260.0,31.35975977130754,-83.94260014673023,209.0,44.0,6.0,15.1,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
10459274,EWR:A1,EWR,A1,2026-06-17T18:51:00Z,1781722260.0,40.631425693217494,-75.05012484955505,66.0,47.0,5.0,10.9,,0.0,0.0,260.0,,2026-07-10T02:43:50Z
10459280,GWX:K2,GWX,K2,2026-06-17T18:51:00Z,1781722260.0,33.51291307224849,-89.84252884451789,146.0,47.0,6.0,11.7,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
10459286,GWX:Y1,GWX,Y1,2026-06-17T18:51:00Z,1781722260.0,32.86316007442595,-89.13785534999315,137.0,47.0,7.0,13.9,,0.0,0.0,210.0,,2026-07-10T02:43:50Z
10459291,LOT:B1,LOT,B1,2026-06-17T18:51:00Z,1781722260.0,40.787999397133476,-89.10262768833564,124.0,51.0,12.0,19.3,,0.0,0.0,278.0,,2026-07-10T02:43:50Z
10459294,LOT:C9,LOT,C9,2026-06-17T18:51:00Z,1781722260.0,40.67316070127781,-89.93056710780913,185.0,49.0,12.0,20.7,,0.0,0.0,269.0,,2026-07-10T02:43:50Z
10459297,LOT:E2,LOT,E2,2026-06-17T18:51:00Z,1781722260.0,40.35757592927402,-90.21852905605706,225.0,47.0,10.0,22.7,,0.0,20.0,0.0,,2026-07-10T02:43:50Z
10459299,LOT:G7,LOT,G7,2026-06-17T18:51:00Z,1781722260.0,41.52790262840392,-88.12204060688015,9.0,44.0,2.0,8.8,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
10459301,LOT:H4,LOT,H4,2026-06-17T18:51:00Z,1781722260.0,41.991148148377114,-87.2877355614315,79.0,50.0,4.0,9.7,,0.0,0.0,258.0,,2026-07-10T02:43:50Z
10459303,LOT:I0,LOT,I0,2026-06-17T18:51:00Z,1781722260.0,41.53297022568979,-88.39570195029002,27.0,46.0,3.0,9.9,,0.0,0.0,249.0,,2026-07-10T02:43:50Z
10459308,LOT:M0,LOT,M0,2026-06-17T18:51:00Z,1781722260.0,40.26221655920805,-87.32331232938884,162.0,44.0,5.0,14.3,,0.0,0.0,270.0,,2026-07-10T02:43:50Z
10459309,LOT:M4,LOT,M4,2026-06-17T18:51:00Z,1781722260.0,40.27538997204509,-86.64617059650413,190.0,45.0,6.0,17.2,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
10459310,LOT:N9,LOT,N9,2026-06-17T18:51:00Z,1781722260.0,41.245939196823365,-88.40798829819369,48.0,51.0,10.0,11.6,,0.0,0.0,250.0,,2026-07-10T02:43:50Z
10459311,LOT:O2,LOT,O2,2026-06-17T18:51:00Z,1781722260.0,41.14754955739228,-90.36315751759135,196.0,48.0,12.0,28.3,,0.0,0.0,262.0,,2026-07-10T02:43:50Z
10459312,LOT:R2,LOT,R2,2026-06-17T18:51:00Z,1781722260.0,41.74679854424626,-87.82215161782611,27.0,50.0,3.0,9.4,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
10459319,LOT:V3,LOT,V3,2026-06-17T18:51:00Z,1781722260.0,40.98148026030875,-90.98834909541344,251.0,49.0,16.0,26.4,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
10459320,LOT:X0,LOT,X0,2026-06-17T18:51:00Z,1781722260.0,41.19645496195739,-90.11906921213513,175.0,47.0,9.0,19.1,,0.0,0.0,266.0,,2026-07-10T02:43:50Z
10459323,MKE:B5,MKE,B5,2026-06-17T18:51:00Z,1781722260.0,42.680315027881306,-87.03745266153214,83.0,34.0,1.0,10.8,,0.0,0.0,242.0,,2026-07-10T02:43:50Z
10459325,MKE:N3,MKE,N3,2026-06-17T18:51:00Z,1781722260.0,42.82366205098251,-89.10691160597852,87.0,40.0,1.0,6.5,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
10459327,MLB:D1,MLB,D1,2026-06-17T18:51:00Z,1781722260.0,28.828412308415732,-82.11727521709267,164.0,52.0,17.0,18.1,,0.0,0.0,263.0,,2026-07-10T02:43:50Z
10459328,MLB:E1,MLB,E1,2026-06-17T18:51:00Z,1781722260.0,29.049966021839886,-81.91999471151138,162.0,48.0,10.0,17.8,,0.0,0.0,233.0,,2026-07-10T02:43:50Z
10459329,MLB:G1,MLB,G1,2026-06-17T18:51:00Z,1781722260.0,26.766111960340428,-81.43207051310978,168.0,38.0,2.0,14.9,,0.0,0.0,215.0,,2026-07-10T02:43:50Z
10459330,MLB:V0,MLB,V0,2026-06-17T18:51:00Z,1781722260.0,28.679273227582833,-82.24305179267793,168.0,51.0,14.0,18.5,,0.0,0.0,295.0,,2026-07-10T02:43:50Z
10459331,MPX:B0,MPX,B0,2026-06-17T18:51:00Z,1781722260.0,44.998570888487116,-93.29497082614051,27.0,54.0,9.0,16.8,,0.0,0.0,287.0,,2026-07-10T02:43:50Z
10459332,MPX:B2,MPX,B2,2026-06-17T18:51:00Z,1781722260.0,43.47755944637666,-93.73423968899334,153.0,52.0,14.0,15.8,,0.0,20.0,269.0,,2026-07-10T02:43:50Z
10459334,MPX:D6,MPX,D6,2026-06-17T18:51:00Z,1781722260.0,45.07320935644084,-92.29660032336237,103.0,38.0,1.0,9.7,,0.0,0.0,260.0,,2026-07-10T02:43:50Z
10459338,MPX:J1,MPX,J1,2026-06-17T18:51:00Z,1781722260.0,44.06916125382202,-93.661234332957,87.0,60.0,30.0,26.7,,30.0,70.0,288.0,,2026-07-10T02:43:50Z
10459343,MPX:P1,MPX,P1,2026-06-17T18:51:00Z,1781722260.0,45.26132853246192,-93.51411747912618,46.0,42.0,1.0,8.5,,0.0,0.0,256.0,,2026-07-10T02:43:50Z
10459344,MPX:Q0,MPX,Q0,2026-06-17T18:51:00Z,1781722260.0,44.436104687800174,-93.52427537165686,46.0,51.0,9.0,13.9,,0.0,0.0,272.0,,2026-07-10T02:43:50Z
10459345,MPX:Q2,MPX,Q2,2026-06-17T18:51:00Z,1781722260.0,43.84787469926294,-94.1355207475035,120.0,49.0,7.0,8.8,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
10459346,MPX:S1,MPX,S1,2026-06-17T18:51:00Z,1781722260.0,45.141011294386416,-94.91220620316707,111.0,54.0,16.0,13.7,,0.0,0.0,304.0,,2026-07-10T02:43:50Z
10459347,MPX:T8,MPX,T8,2026-06-17T18:51:00Z,1781722260.0,45.42918193304446,-95.04133759470461,133.0,49.0,6.0,13.2,,0.0,0.0,300.0,,2026-07-10T02:43:50Z
10459352,MPX:Y0,MPX,Y0,2026-06-17T18:51:00Z,1781722260.0,44.53831759525401,-93.1418178993755,48.0,54.0,11.0,11.7,,0.0,0.0,284.0,,2026-07-10T02:43:50Z
10459353,MPX:Y1,MPX,Y1,2026-06-17T18:51:00Z,1781722260.0,45.6799186522267,-95.23880621028769,161.0,49.0,8.0,13.3,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
10459355,MPX:Z1,MPX,Z1,2026-06-17T18:51:00Z,1781722260.0,45.460615249896506,-93.16272383409233,75.0,43.0,2.0,9.2,,0.0,0.0,250.0,,2026-07-10T02:43:50Z
10459356,MPX:Z4,MPX,Z4,2026-06-17T18:51:00Z,1781722260.0,44.268115671212726,-93.73915567275027,66.0,44.0,2.0,5.7,,0.0,0.0,286.0,,2026-07-10T02:43:50Z
10459358,MPX:Z9,MPX,Z9,2026-06-17T18:51:00Z,1781722260.0,43.98469101068221,-93.96111247243097,101.0,50.0,10.0,16.1,,0.0,0.0,295.0,,2026-07-10T02:43:50Z
10459359,UDX:I0,UDX,I0,2026-06-17T18:51:00Z,1781722260.0,44.56734405574229,-101.04033713086315,151.0,52.0,12.0,15.7,,0.0,20.0,316.0,,2026-07-10T02:43:50Z
10459360,UDX:J0,UDX,J0,2026-06-17T18:51:00Z,1781722260.0,45.588977704827485,-101.50555261697268,194.0,49.0,11.0,17.9,,0.0,50.0,318.0,,2026-07-10T02:43:50Z
10459361,UDX:M0,UDX,M0,2026-06-17T18:51:00Z,1781722260.0,45.22675641703512,-101.83325093854646,146.0,43.0,4.0,12.0,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
10459362,UDX:N0,UDX,N0,2026-06-17T18:51:00Z,1781722260.0,44.77906067303778,-100.87598283962255,172.0,42.0,4.0,15.1,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
10459363,VWX:B0,VWX,B0,2026-06-17T18:51:00Z,1781722260.0,39.022202594984655,-86.93794227994682,109.0,38.0,1.0,13.3,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
10459366,VWX:H9,VWX,H9,2026-06-17T18:51:00Z,1781722260.0,39.13921514389657,-88.5988222080971,124.0,40.0,3.0,11.5,,0.0,0.0,270.0,,2026-07-10T02:43:50Z
10459368,VWX:N8,VWX,N8,2026-06-17T18:51:00Z,1781722260.0,39.198122401816704,-88.30671485061838,116.0,40.0,2.0,8.2,,0.0,0.0,272.0,,2026-07-10T02:43:50Z
10459369,VWX:N9,VWX,N9,2026-06-17T18:51:00Z,1781722260.0,39.51352562311715,-86.94537239788062,155.0,44.0,4.0,11.7,,0.0,0.0,285.0,,2026-07-10T02:43:50Z
10459370,VWX:O9,VWX,O9,2026-06-17T18:51:00Z,1781722260.0,39.32615622245494,-86.54368288439801,157.0,39.0,1.0,16.2,,0.0,0.0,265.0,,2026-07-10T02:43:50Z
10459371,VWX:P8,VWX,P8,2026-06-17T18:51:00Z,1781722260.0,39.55752015734535,-87.46227727543408,146.0,39.0,1.0,19.6,,0.0,0.0,271.0,,2026-07-10T02:43:50Z
10459372,VWX:P9,VWX,P9,2026-06-17T18:51:00Z,1781722260.0,39.04174477917928,-87.67182342688247,87.0,43.0,4.0,15.2,,0.0,0.0,294.0,,2026-07-10T02:43:50Z
10459376,VWX:T9,VWX,T9,2026-06-17T18:51:00Z,1781722260.0,39.71972172975301,-88.59087689132933,179.0,48.0,9.0,15.2,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
10459378,VWX:U9,VWX,U9,2026-06-17T18:51:00Z,1781722260.0,39.656061213366414,-88.87861349335692,185.0,40.0,4.0,20.1,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
10459381,VWX:W9,VWX,W9,2026-06-17T18:51:00Z,1781722260.0,39.310033322045314,-87.21067157867745,125.0,45.0,3.0,12.1,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
10459382,VWX:X9,VWX,X9,2026-06-17T18:51:00Z,1781722260.0,39.67245569107996,-87.7553986594439,157.0,41.0,3.0,12.6,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
10459386,VWX:Z9,VWX,Z9,2026-06-17T18:51:00Z,1781722260.0,39.13358333669048,-87.40498170879941,101.0,40.0,1.0,12.1,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
,merged_1781722260_6076,MERGED,merged_1781722260_6076,2026-06-17T18:51:00Z,1781722260.0,31.537648746468882,-85.37004936733616,227.0,53.0,18.0,23.0,,0.0,10.0,235.0,,2026-07-10T02:43:50Z
,merged_1781722260_6078,MERGED,merged_1781722260_6078,2026-06-17T18:51:00Z,1781722260.0,32.82647198713939,-84.45137101209342,287.0,46.0,8.0,24.8,,0.0,0.0,253.0,,2026-07-10T02:43:50Z
,merged_1781722260_6079,MERGED,merged_1781722260_6079,2026-06-17T18:51:00Z,1781722260.0,32.95389700647993,-88.57461779128869,174.0,54.0,19.0,21.1,,0.0,0.0,224.0,,2026-07-10T02:43:50Z
,merged_1781722260_6080,MERGED,merged_1781722260_6080,2026-06-17T18:51:00Z,1781722260.0,30.91582950661437,-85.56041075903651,274.0,45.0,6.0,24.1,,0.0,0.0,266.0,,2026-07-10T02:43:50Z
,merged_1781722260_6081,MERGED,merged_1781722260_6081,2026-06-17T18:51:00Z,1781722260.0,32.84673624957527,-84.85716301715475,270.0,47.0,7.0,22.3,,0.0,0.0,238.0,,2026-07-10T02:43:50Z
,merged_1781722260_6083,MERGED,merged_1781722260_6083,2026-06-17T18:51:00Z,1781722260.0,31.50291782952311,-85.8910669951866,209.0,56.0,32.0,23.8,,0.0,20.0,223.0,,2026-07-10T02:43:50Z
,merged_1781722260_6084,MERGED,merged_1781722260_6084,2026-06-17T18:51:00Z,1781722260.0,32.1168609872807,-87.0955355399939,209.0,50.0,8.0,15.8,,0.0,0.0,223.0,,2026-07-10T02:43:50Z
,merged_1781722260_6085,MERGED,merged_1781722260_6085,2026-06-17T18:51:00Z,1781722260.0,31.409030486719036,-87.42662603225162,209.0,47.0,8.0,20.2,,0.0,0.0,230.0,,2026-07-10T02:43:50Z
,merged_1781722260_6086,MERGED,merged_1781722260_6086,2026-06-17T18:51:00Z,1781722260.0,32.71910693898366,-87.86340272123809,292.0,55.0,23.0,32.8,,0.0,0.0,223.0,,2026-07-10T02:43:50Z
,merged_1781722260_6087,MERGED,merged_1781722260_6087,2026-06-17T18:51:00Z,1781722260.0,33.402160288924755,-87.38037978913002,103.0,49.0,8.0,14.8,,0.0,0.0,232.0,,2026-07-10T02:43:50Z
,merged_1781722260_6088,MERGED,merged_1781722260_6088,2026-06-17T18:51:00Z,1781722260.0,33.246161711511604,-88.37530017587241,150.0,51.0,11.0,16.0,,0.0,0.0,229.0,,2026-07-10T02:43:50Z
,merged_1781722260_6091,MERGED,merged_1781722260_6091,2026-06-17T18:51:00Z,1781722260.0,31.240555590614512,-87.08336287196738,216.0,51.0,15.0,26.3,,0.0,0.0,218.0,,2026-07-10T02:43:50Z
,merged_1781722260_6092,MERGED,merged_1781722260_6092,2026-06-17T18:51:00Z,1781722260.0,31.69407581423629,-83.97443201601986,303.0,52.0,23.0,29.7,,0.0,0.0,273.0,,2026-07-10T02:43:50Z
,merged_1781722260_6093,MERGED,merged_1781722260_6093,2026-06-17T18:51:00Z,1781722260.0,32.59927798569423,-88.27541072923847,159.0,54.0,13.0,20.5,,0.0,0.0,235.0,,2026-07-10T02:43:50Z
,merged_1781722260_6094,MERGED,merged_1781722260_6094,2026-06-17T18:51:00Z,1781722260.0,32.01410109961307,-85.42965994042149,179.0,50.0,10.0,16.6,,0.0,0.0,251.0,,2026-07-10T02:43:50Z
,merged_1781722260_6095,MERGED,merged_1781722260_6095,2026-06-17T18:51:00Z,1781722260.0,32.90078523958479,-86.93993710645216,175.0,56.0,13.0,19.5,,0.0,0.0,220.0,,2026-07-10T02:43:50Z
,merged_1781722260_6096,MERGED,merged_1781722260_6096,2026-06-17T18:51:00Z,1781722260.0,31.619782577194513,-86.41114565060695,175.0,50.0,11.0,16.2,,0.0,0.0,226.0,,2026-07-10T02:43:50Z
,merged_1781722260_6101,MERGED,merged_1781722260_6101,2026-06-17T18:51:00Z,1781722260.0,43.81285336551482,-72.88030239175073,166.0,47.0,3.0,14.8,,0.0,0.0,228.0,,2026-07-10T02:43:50Z
,merged_1781722260_6103,MERGED,merged_1781722260_6103,2026-06-17T18:51:00Z,1781722260.0,44.696547110379925,-72.84649958100576,37.0,48.0,5.0,14.3,,0.0,0.0,0.0,,2026-07-10T02:43:50Z
,merged_1781722260_6104,MERGED,merged_1781722260_6104,2026-06-17T18:51:00Z,1781722260.0,46.00261743615385,-72.71329411290631,177.0,42.0,3.0,18.8,,0.0,0.0,193.0,,2026-07-10T02:43:50Z
,merged_1781722260_6109,MERGED,merged_1781722260_6109,2026-06-17T18:51:00Z,1781722260.0,45.1190629828558,-73.60050436969432,92.0,38.0,1.0,11.2,,0.0,0.0,175.0,,2026-07-10T02:43:50Z
,merged_1781722260_6112,MERGED,merged_1781722260_6112,2026-06-17T18:51:00Z,1781722260.0,40.24834131162182,-75.51729183134678,164.0,46.0,5.0,13.8,,0.0,0.0,262.0,,2026-07-10T02:43:50Z
,merged_1781722260_6114,MERGED,merged_1781722260_6114,2026-06-17T18:51:00Z,1781722260.0,43.30741939095996,-75.24489851648143,127.0,44.0,4.0,12.5,,0.0,0.0,239.0,,2026-07-10T02:43:50Z
,merged_1781722260_6116,MERGED,merged_1781722260_6116,2026-06-17T18:51:00Z,1781722260.0,41.63314825464612,-74.959139832547,135.0,48.0,6.0,13.8,,0.0,10.0,218.0,,2026-07-10T02:43:50Z
,merged_1781722260_6118,MERGED,merged_1781722260_6118,2026-06-17T18:51:00Z,1781722260.0,41.23489132373346,-74.49507142547131,153.0,58.0,28.0,13.0,,0.0,10.0,233.0,,2026-07-10T02:43:50Z
,merged_1781722260_6120,MERGED,merged_1781722260_6120,2026-06-17T18:51:00Z,1781722260.0,31.091672430182903,-83.86475928237785,214.0,52.0,17.0,23.4,,0.0,0.0,213.0,,2026-07-10T02:43:50Z
,merged_1781722260_6121,MERGED,merged_1781722260_6121,2026-06-17T18:51:00Z,1781722260.0,30.043570537056535,-88.21741397674053,231.0,44.0,7.0,23.0,,0.0,0.0,226.0,,2026-07-10T02:43:50Z
,merged_1781722260_6135,MERGED,merged_1781722260_6135,2026-06-17T18:51:00Z,1781722260.0,18.300253087116776,-66.87674186932539,96.0,55.0,7.0,12.2,,0.0,0.0,333.0,,2026-07-10T02:43:50Z
,merged_1781722260_6137,MERGED,merged_1781722260_6137,2026-06-17T18:51:00Z,1781722260.0,41.403820549149515,-89.76017899257675,146.0,45.0,5.0,13.9,,0.0,0.0,263.0,,2026-07-10T02:43:50Z
,merged_1781722260_6138,MERGED,merged_1781722260_6138,2026-06-17T18:51:00Z,1781722260.0,40.732045874580876,-89.37704001568142,148.0,50.0,9.0,22.4,,0.0,0.0,320.0,,2026-07-10T02:43:50Z
,merged_1781722260_6140,MERGED,merged_1781722260_6140,2026-06-17T18:51:00Z,1781722260.0,40.6745836470038,-88.28916912998102,109.0,50.0,8.0,17.9,,0.0,0.0,272.0,,2026-07-10T02:43:50Z
,merged_1781722260_6143,MERGED,merged_1781722260_6143,2026-06-17T18:51:00Z,1781722260.0,41.26434185969865,-87.24344439782772,87.0,48.0,3.0,11.1,,0.0,0.0,233.0,,2026-07-10T02:43:50Z
,merged_1781722260_6145,MERGED,merged_1781722260_6145,2026-06-17T18:51:00Z,1781722260.0,40.57172736599263,-88.99103992359989,277.0,53.0,22.0,29.4,,0.0,60.0,270.0,,2026-07-10T02:43:50Z
,merged_1781722260_6147,MERGED,merged_1781722260_6147,2026-06-17T18:51:00Z,1781722260.0,41.008464332490085,-90.60957232668925,224.0,46.0,9.0,26.8,,0.0,10.0,0.0,,2026-07-10T02:43:50Z
,merged_1781722260_6153,MERGED,merged_1781722260_6153,2026-06-17T18:51:00Z,1781722260.0,41.218333822819446,-86.45258217722798,146.0,44.0,5.0,13.5,,0.0,0.0,278.0,,2026-07-10T02:43:50Z
,merged_1781722260_6154,MERGED,merged_1781722260_6154,2026-06-17T18:51:00Z,1781722260.0,41.73808738517211,-88.65217736172856,57.0,46.0,2.0,10.3,,0.0,0.0,258.0,,2026-07-10T02:43:50Z
,merged_1781722260_6155,MERGED,merged_1781722260_6155,2026-06-17T18:51:00Z,1781722260.0,41.22039702632545,-88.76644308418642,75.0,53.0,12.0,16.9,,0.0,0.0,268.0,,2026-07-10T02:43:50Z
,merged_1781722260_6158,MERGED,merged_1781722260_6158,2026-06-17T18:51:00Z,1781722260.0,40.633199575260086,-88.669797535767,274.0,53.0,20.0,28.8,,0.0,30.0,276.0,,2026-07-10T02:43:50Z
,merged_1781722260_6160,MERGED,merged_1781722260_6160,2026-06-17T18:51:00Z,1781722260.0,43.13620530090134,-87.41560030116915,68.0,37.0,1.0,4.8,,0.0,0.0,262.0,,2026-07-10T02:43:50Z
,merged_1781722260_6168,MERGED,merged_1781722260_6168,2026-06-17T18:51:00Z,1781722260.0,44.22944464451491,-93.22477236293172,75.0,49.0,6.0,11.3,,0.0,0.0,254.0,,2026-07-10T02:43:50Z
